MUNIC_RES,ANO,POPULACAO
MG,1995,1867
MG,1995,5989
MG,1995,1914
MG,1995,5094
MG,1995,5145
MG,1995,3520
MG,1995,10074
MG,1995,6825
MG,1995,3915
MG,1995,810
MG,1995,10970
MG,1995,8538
MG,1995,7459
MG,1995,1936
MG,1995,20034
MG,1995,157999
MG,1995,2037
MG,1995,5890
MG,1995,16887
MG,1995,6562
MG,1995,4147
MG,1995,28688
MG,1995,2130
MG,1995,3366
MG,1995,17553
MG,1995,10384
MG,1995,144703
MG,1995,8340
MG,1995,12772
MG,1995,4829
MG,1995,9875
MG,1995,61355
MG,1995,23016
MG,1995,49295
MG,1995,5193
MG,1995,22376
MG,1995,20105
MG,1995,3699
MG,1995,71536
MG,1995,14480
MG,1995,10552
MG,1995,215892
MG,1995,407707
MG,1995,2976
MG,1995,70305
MG,1995,10891
MG,1995,13621
MG,1995,2203
MG,1995,94672
MG,1995,31753
MG,1995,28052
MG,1995,20219
MG,1995,2907
MG,1995,55561
MG,1995,3610
MG,1995,3899
MG,1995,14079
MG,1995,8634
MG,1995,12971
MG,1995,6546
MG,1995,29471
MG,1995,4309
ES,1995,40560
ES,1995,9634
ES,1995,12425
ES,1995,31800
ES,1995,13285
ES,1995,7551
ES,1995,16507
ES,1995,7190
ES,1995,58230
ES,1995,6852
ES,1995,27500
ES,1995,35248
ES,1995,13188
ES,1995,153097
ES,1995,30990
ES,1995,101647
ES,1995,24628
ES,1995,11064
ES,1995,4324
ES,1995,28958
ES,1995,5883
ES,1995,23099
ES,1995,22791
ES,1995,68543
ES,1995,17196
ES,1995,9668
ES,1995,7869
ES,1995,10754
ES,1995,9968
ES,1995,13434
ES,1995,49411
ES,1995,10918
ES,1995,24013
ES,1995,18845
ES,1995,9147
ES,1995,14152
ES,1995,10914
ES,1995,124036
ES,1995,14079
ES,1995,10576
ES,1995,8833
ES,1995,24290
ES,1995,18321
ES,1995,20537
ES,1995,13976
ES,1995,40060
ES,1995,19858
ES,1995,23596
ES,1995,21710
ES,1995,10536
ES,1995,9254
ES,1995,14586
ES,1995,10284
ES,1995,11683
ES,1995,25718
ES,1995,30686
ES,1995,6578
ES,1995,29735
ES,1995,10476
ES,1995,82074
ES,1995,13742
ES,1995,13188
ES,1995,8229
ES,1995,275227
RJ,1995,94225
RJ,1995,62136
RJ,1995,81791
RJ,1995,21167
RJ,1995,30279
RJ,1995,93503
RJ,1995,41524
RJ,1995,21003
RJ,1995,392931
RJ,1995,13369
RJ,1995,15297
RJ,1995,22347
RJ,1995,10411
RJ,1995,12868
RJ,1995,23512
RJ,1995,82113
RJ,1995,7336
RJ,1995,112068
RJ,1995,17030
RJ,1995,26278
RJ,1995,15008
RJ,1995,181170
RJ,1995,25060
RJ,1995,22685
RJ,1995,263838
RJ,1995,35380
RJ,1995,14997
RJ,1995,10781
RJ,1995,96596
RJ,1995,46639
RJ,1995,13776
RJ,1995,6341
RJ,1995,5606497
RJ,1995,10664
RJ,1995,34862
RJ,1995,34454
RJ,1995,16428
RJ,1995,7969
RJ,1995,18613
RJ,1995,13366
RJ,1995,127802
RJ,1995,10726
RJ,1995,69439
RJ,1995,62795
RJ,1995,7306
RJ,1995,29038
RJ,1995,232123
SP,1995,32106
SP,1995,3132
SP,1995,25909
SP,1995,12741
SP,1995,4140
SP,1995,33776
SP,1995,3580
SP,1995,14019
SP,1995,4581
SP,1995,2998
SP,1995,2432
SP,1995,164102
SP,1995,5416
SP,1995,54113
SP,1995,3215
SP,1995,54301
SP,1995,18334
SP,1995,3627
SP,1995,4941
SP,1995,28274
SP,1995,7376
SP,1995,161876
SP,1995,6221
SP,1995,2358
SP,1995,175635
SP,1995,97810
SP,1995,6924
SP,1995,3143
SP,1995,11059
SP,1995,21581
SP,1995,1875
SP,1995,80765
SP,1995,96554
SP,1995,13118
SP,1995,4445
SP,1995,8478
SP,1995,65089
SP,1995,9324
SP,1995,2898
SP,1995,5212
SP,1995,26144
SP,1995,34491
SP,1995,5238
SP,1995,7885
SP,1995,101642
SP,1995,20908
SP,1995,20354
SP,1995,46985
SP,1995,285109
SP,1995,75783
SP,1995,10351
SP,1995,11577
SP,1995,5624
SP,1995,84016
SP,1995,13160
SP,1995,7472
SP,1995,6025
SP,1995,25662
SP,1995,2411
SP,1995,3311
SP,1995,12444
SP,1995,1495
SP,1995,101503
SP,1995,107243
SP,1995,15335
SP,1995,15253
SP,1995,13119
SP,1995,3634
SP,1995,3960
SP,1995,23854
SP,1995,17761
SP,1995,14599
SP,1995,26444
SP,1995,9710
SP,1995,21557
SP,1995,4161
SP,1995,906593
SP,1995,41530
SP,1995,4117
SP,1995,10348
SP,1995,27111
SP,1995,2387
SP,1995,48118
SP,1995,11922
SP,1995,38270
SP,1995,59136
SP,1995,12333
SP,1995,26221
SP,1995,2788
SP,1995,15554
SP,1995,96705
SP,1995,13684
SP,1995,22233
SP,1995,12369
SP,1995,5007
SP,1995,17643
SP,1995,21373
SP,1995,12219
SP,1995,14792
SP,1995,5571
SP,1995,3236
SP,1995,7586
SP,1995,2750
SP,1995,73124
SP,1995,24111
SP,1995,27431
SP,1995,12137
SP,1995,20058
SP,1995,2004
SP,1995,8234
SP,1995,41126
SP,1995,11384
SP,1995,5512
SP,1995,6508
SP,1995,13483
SP,1995,12900
SP,1995,7270
SP,1995,38520
SP,1995,3084
SP,1995,8229
SP,1995,10697
SP,1995,14729
SP,1995,59809
SP,1995,5331
SP,1995,2278
SP,1995,3395
SP,1995,11971
SP,1995,3088
SP,1995,260206
SP,1995,2366
SP,1995,10170
SP,1995,42990
SP,1995,3850
SP,1995,11625
SP,1995,9806
SP,1995,4052
SP,1995,6769
SP,1995,4978
SP,1995,33099
SP,1995,18786
SP,1995,17422
SP,1995,8036
SP,1995,8308
SP,1995,6568
SP,1995,5366
SP,1995,28431
SP,1995,19124
SP,1995,97334
SP,1995,9007
SP,1995,32333
SP,1995,6310
SP,1995,5204
SP,1995,6817
SP,1995,7795
SP,1995,6819
SP,1995,2292
SP,1995,8975
SP,1995,5689
SP,1995,40738
SP,1995,55008
SP,1995,6284
SP,1995,10314
SP,1995,22941
SP,1995,6964
SP,1995,27265
SP,1995,22496
SP,1995,115360
SP,1995,4562
SP,1995,11721
SP,1995,4416
SP,1995,10668
SP,1995,5902
SP,1995,8000
SP,1995,18394
SP,1995,18976
SP,1995,13544
SP,1995,2258
SP,1995,3970
SP,1995,108309
SP,1995,78363
SP,1995,60280
SP,1995,3160
SP,1995,35211
SP,1995,13790
SP,1995,9625
SP,1995,3996
SP,1995,43350
SP,1995,12360
SP,1995,68941
SP,1995,15270
SP,1995,11017
SP,1995,7213
SP,1995,117986
SP,1995,35157
SP,1995,6527
SP,1995,62993
SP,1995,16138
SP,1995,25260
SP,1995,45606
SP,1995,100259
SP,1995,3459
SP,1995,8432
SP,1995,3133
SP,1995,24499
SP,1995,3678
SP,1995,299088
SP,1995,16944
SP,1995,17423
SP,1995,22146
SP,1995,4752
SP,1995,20384
SP,1995,5268
SP,1995,76288
SP,1995,47770
SP,1995,226211
SP,1995,60721
SP,1995,77921
SP,1995,1595
SP,1995,2253
SP,1995,6464
SP,1995,4262
SP,1995,4185
SP,1995,2527
SP,1995,14340
SP,1995,7602
SP,1995,3772
SP,1995,8055
SP,1995,3344
SP,1995,13274
SP,1995,173841
SP,1995,2096
SP,1995,19755
SP,1995,71142
SP,1995,3351
SP,1995,3799
SP,1995,1947
SP,1995,18534
SP,1995,10479
SP,1995,19494
SP,1995,2735
SP,1995,25315
SP,1995,14524
SP,1995,62184
SP,1995,111030
SP,1995,2486
SP,1995,42336
SP,1995,17988
SP,1995,19627
SP,1995,4515
SP,1995,22629
SP,1995,8730
SP,1995,3545
SP,1995,3620
SP,1995,6257
SP,1995,12943
SP,1995,10391
SP,1995,2867
SP,1995,5559
SP,1995,2656
SP,1995,5722
SP,1995,15860
SP,1995,2045
SP,1995,31545
SP,1995,5963
SP,1995,4126
SP,1995,2681
SP,1995,47985
SP,1995,33363
SP,1995,2423
SP,1995,29962
SP,1995,82002
SP,1995,7542
SP,1995,11832
SP,1995,8730
SP,1995,10478
SP,1995,19199
SP,1995,13688
SP,1995,37845
SP,1995,15303
SP,1995,5039
SP,1995,13150
SP,1995,3650
SP,1995,10926
SP,1995,3666
SP,1995,13528
SP,1995,4595
SP,1995,8846
SP,1995,34111
SP,1995,5297
SP,1995,14108
SP,1995,29798
SP,1995,2659
SP,1995,8333
SP,1995,51437
SP,1995,26506
SP,1995,4734
SP,1995,36652
SP,1995,4344
SP,1995,46426
SP,1995,21612
SP,1995,8967
SP,1995,3128
SP,1995,15157
SP,1995,21070
SP,1995,300714
SP,1995,27778
SP,1995,18017
SP,1995,10492
SP,1995,60450
SP,1995,32980
SP,1995,3388
SP,1995,3012
SP,1995,4332
SP,1995,17712
SP,1995,3595
SP,1995,25291
SP,1995,3350
SP,1995,4472
SP,1995,5774
SP,1995,41307
SP,1995,43048
SP,1995,11511
SP,1995,10495
SP,1995,4311
SP,1995,37126
SP,1995,174715
SP,1995,38478
SP,1995,31293
SP,1995,12094
SP,1995,7942
SP,1995,27884
SP,1995,4895
SP,1995,52148
SP,1995,10984
SP,1995,21379
SP,1995,4256
SP,1995,468467
SP,1995,9106
SP,1995,2773
SP,1995,10687
SP,1995,147278
SP,1995,7994
SP,1995,23185
SP,1995,2809
SP,1995,4375
SP,1995,2539
SP,1995,3597
SP,1995,8116
SP,1995,4270
SP,1995,7607
SP,1995,2300
SP,1995,13432
SP,1995,5687
SP,1995,24197
SP,1995,37887
SP,1995,23749
SP,1995,4757
SP,1995,2854
SP,1995,24791
SP,1995,20438
SP,1995,22171
SP,1995,4994
SP,1995,15171
SP,1995,7432
SP,1995,5858
SP,1995,5380
SP,1995,3942
SP,1995,421292
SP,1995,8424
SP,1995,170688
SP,1995,2433
SP,1995,73662
SP,1995,2671
SP,1995,1643
SP,1995,2693
SP,1995,38312
SP,1995,7333
SP,1995,3764
SP,1995,47489
SP,1995,314434
SP,1995,492285
SP,1995,9968
SP,1995,37751
SP,1995,28386
SP,1995,10017821
SP,1995,22375
SP,1995,6504
SP,1995,60695
SP,1995,12136
SP,1995,12318
SP,1995,6887
SP,1995,3035
SP,1995,23110
SP,1995,88099
SP,1995,12873
SP,1995,10931
SP,1995,5225
SP,1995,32771
SP,1995,414197
SP,1995,7975
SP,1995,2732
SP,1995,10237
SP,1995,11946
SP,1995,6621
SP,1995,5551
SP,1995,5549
SP,1995,21143
SP,1995,22108
SP,1995,5907
SP,1995,12563
SP,1995,49985
SP,1995,19049
SP,1995,3279
SP,1995,10200
SP,1995,85907
SP,1995,4529
SP,1995,21181
SP,1995,6835
SP,1995,2728
SP,1995,1273
SP,1995,7729
SP,1995,4396
SP,1995,63515
SP,1995,13439
SP,1995,1996
SP,1995,2632
SP,1995,2945
SP,1995,4011
SP,1995,1353
SP,1995,9694
SP,1995,1291
SP,1995,10536
SP,1995,6083
SP,1995,17622
SP,1995,5377
SP,1995,34615
SP,1995,13939
SP,1995,3847
SP,1995,68871
SP,1995,1900
SP,1995,12045
PR,1995,10364
PR,1995,7718
PR,1995,6446
PR,1995,6424
PR,1995,21267
PR,1995,11458
PR,1995,11131
PR,1995,8366
PR,1995,4189
PR,1995,12567
PR,1995,3368
PR,1995,21028
PR,1995,2278
PR,1995,17325
PR,1995,8297
PR,1995,102074
PR,1995,69317
PR,1995,22474
PR,1995,11781
PR,1995,19505
PR,1995,38133
PR,1995,22768
PR,1995,3920
PR,1995,34783
PR,1995,16245
PR,1995,2739
PR,1995,15323
PR,1995,13603
PR,1995,6606
PR,1995,3796
PR,1995,10215
PR,1995,6147
PR,1995,4098
PR,1995,9917
PR,1995,7665
PR,1995,4090
PR,1995,2085
PR,1995,8683
PR,1995,5021
PR,1995,6962
PR,1995,21070
PR,1995,19679
PR,1995,4803
PR,1995,5560
PR,1995,83682
PR,1995,23200
PR,1995,19977
PR,1995,27377
PR,1995,17110
PR,1995,11368
PR,1995,11753
PR,1995,209843
PR,1995,68782
PR,1995,8483
PR,1995,13571
PR,1995,16294
PR,1995,10056
PR,1995,19245
PR,1995,50533
PR,1995,8576
PR,1995,18327
PR,1995,20081
PR,1995,7656
PR,1995,3451
PR,1995,15629
PR,1995,50084
PR,1995,24818
PR,1995,5737
PR,1995,5176
PR,1995,22705
PR,1995,17537
PR,1995,1408534
PR,1995,10633
PR,1995,7223
PR,1995,4332
PR,1995,7993
PR,1995,30779
PR,1995,5682
PR,1995,5641
PR,1995,7088
PR,1995,14475
PR,1995,2807
PR,1995,4706
PR,1995,17234
PR,1995,5202
PR,1995,9703
PR,1995,5222
PR,1995,5213
PR,1995,11838
PR,1995,2128
PR,1995,10342
PR,1995,211182
PR,1995,7951
PR,1995,65790
PR,1995,12110
PR,1995,4603
PR,1995,39324
PR,1995,10739
PR,1995,30414
PR,1995,4830
PR,1995,4038
PR,1995,2174
PR,1995,5482
PR,1995,20630
PR,1995,150577
PR,1995,7858
PR,1995,19050
PR,1995,8283
PR,1995,24976
PR,1995,6478
PR,1995,10575
PR,1995,2895
PR,1995,26317
PR,1995,14581
PR,1995,2610
PR,1995,3774
PR,1995,13326
PR,1995,17494
PR,1995,3083
PR,1995,52576
PR,1995,13971
PR,1995,4993
PR,1995,3615
PR,1995,10426
PR,1995,8592
PR,1995,4832
PR,1995,11595
PR,1995,39407
PR,1995,7039
PR,1995,2478
PR,1995,4155
PR,1995,41421
PR,1995,10081
PR,1995,26652
PR,1995,18851
PR,1995,9168
PR,1995,4589
PR,1995,7010
PR,1995,11783
PR,1995,1426
PR,1995,11344
PR,1995,9727
PR,1995,3671
PR,1995,8664
PR,1995,6138
PR,1995,5710
PR,1995,40831
PR,1995,6783
PR,1995,31077
PR,1995,4520
PR,1995,5900
PR,1995,5940
PR,1995,16888
PR,1995,3991
PR,1995,418590
PR,1995,8148
PR,1995,6504
PR,1995,4233
PR,1995,12498
PR,1995,16271
PR,1995,30157
PR,1995,19209
PR,1995,10562
PR,1995,33688
PR,1995,9114
PR,1995,10499
PR,1995,263517
PR,1995,6375
PR,1995,6512
PR,1995,15723
PR,1995,4353
PR,1995,12026
PR,1995,12151
PR,1995,6231
PR,1995,4466
PR,1995,39198
PR,1995,4036
PR,1995,2479
PR,1995,5056
PR,1995,9852
PR,1995,16172
PR,1995,12959
PR,1995,3154
PR,1995,14736
PR,1995,11091
PR,1995,24523
PR,1995,5132
PR,1995,8488
PR,1995,12262
PR,1995,13046
PR,1995,5124
PR,1995,3538
PR,1995,7129
PR,1995,10033
PR,1995,16727
PR,1995,3268
PR,1995,23788
PR,1995,37862
PR,1995,31188
PR,1995,17869
PR,1995,24616
PR,1995,9522
PR,1995,8633
PR,1995,115959
PR,1995,2605
PR,1995,72032
PR,1995,3394
PR,1995,55683
PR,1995,4736
PR,1995,6958
PR,1995,13468
PR,1995,13292
PR,1995,10826
PR,1995,8310
PR,1995,4980
PR,1995,2732
PR,1995,35493
PR,1995,20549
PR,1995,45475
PR,1995,2328
PR,1995,3604
PR,1995,13333
PR,1995,249242
PR,1995,15109
PR,1995,3797
PR,1995,2792
PR,1995,3829
PR,1995,11327
PR,1995,50481
PR,1995,5853
PR,1995,3510
PR,1995,31943
PR,1995,11141
PR,1995,4868
PR,1995,15261
PR,1995,3283
PR,1995,4281
PR,1995,3986
PR,1995,15147
PR,1995,13705
PR,1995,7433
PR,1995,25430
PR,1995,10815
PR,1995,13656
PR,1995,13131
PR,1995,3985
PR,1995,5150
PR,1995,42052
PR,1995,17013
PR,1995,7469
PR,1995,8558
PR,1995,5373
PR,1995,10725
PR,1995,6038
PR,1995,13168
PR,1995,4698
PR,1995,4671
PR,1995,10335
PR,1995,8272
PR,1995,16662
PR,1995,1777
PR,1995,8552
PR,1995,11052
PR,1995,4395
PR,1995,13698
PR,1995,14514
PR,1995,2807
PR,1995,5242
PR,1995,39248
PR,1995,2705
PR,1995,2163
PR,1995,16739
PR,1995,5447
PR,1995,5047
PR,1995,12626
PR,1995,12069
PR,1995,5704
PR,1995,15848
PR,1995,13040
PR,1995,8915
PR,1995,5292
PR,1995,8679
PR,1995,8081
PR,1995,4865
PR,1995,2050
PR,1995,35582
PR,1995,17766
PR,1995,9266
PR,1995,8865
PR,1995,2823
PR,1995,8522
PR,1995,4447
PR,1995,6740
PR,1995,4350
PR,1995,15872
PR,1995,6607
PR,1995,13592
PR,1995,13530
PR,1995,4540
PR,1995,4347
PR,1995,11896
PR,1995,7366
PR,1995,14230
PR,1995,69754
PR,1995,13552
PR,1995,13229
PR,1995,17142
PR,1995,17628
PR,1995,10970
PR,1995,92610
PR,1995,10523
PR,1995,13236
PR,1995,2725
PR,1995,10886
PR,1995,8387
PR,1995,14357
PR,1995,26484
PR,1995,88803
PR,1995,47253
PR,1995,2527
PR,1995,13121
PR,1995,19154
PR,1995,6809
PR,1995,10800
PR,1995,9700
PR,1995,4312
PR,1995,5070
PR,1995,3430
PR,1995,7576
SC,1995,3144
SC,1995,13633
SC,1995,7503
SC,1995,6943
SC,1995,3163
SC,1995,9910
SC,1995,9343
SC,1995,6101
SC,1995,10308
SC,1995,3453
SC,1995,7525
SC,1995,3926
SC,1995,53162
SC,1995,6158
SC,1995,3466
SC,1995,2791
SC,1995,6438
SC,1995,3749
SC,1995,6338
SC,1995,3842
SC,1995,3306
SC,1995,8471
SC,1995,229678
SC,1995,4023
SC,1995,7059
SC,1995,18212
SC,1995,2630
SC,1995,63655
SC,1995,55739
SC,1995,7504
SC,1995,2757
SC,1995,10518
SC,1995,7756
SC,1995,26689
SC,1995,35050
SC,1995,8531
SC,1995,57627
SC,1995,15079
SC,1995,6826
SC,1995,5807
SC,1995,3349
SC,1995,4992
SC,1995,122852
SC,1995,63027
SC,1995,10529
SC,1995,3599
SC,1995,18820
SC,1995,160806
SC,1995,11251
SC,1995,37370
SC,1995,10297
SC,1995,13274
SC,1995,3662
SC,1995,3035
SC,1995,4482
SC,1995,9681
SC,1995,277156
SC,1995,2933
SC,1995,29262
SC,1995,6880
SC,1995,9528
SC,1995,5219
SC,1995,12580
SC,1995,4627
SC,1995,3813
SC,1995,13777
SC,1995,14929
SC,1995,33976
SC,1995,5764
SC,1995,7797
SC,1995,6237
SC,1995,7327
SC,1995,5548
SC,1995,8101
SC,1995,2597
SC,1995,10192
SC,1995,8512
SC,1995,17884
SC,1995,130323
SC,1995,13407
SC,1995,15342
SC,1995,4402
SC,1995,23226
SC,1995,4270
SC,1995,11139
SC,1995,13917
SC,1995,84515
SC,1995,2181
SC,1995,29283
SC,1995,389538
SC,1995,4560
SC,1995,2015
SC,1995,157964
SC,1995,1596
SC,1995,4381
SC,1995,14099
SC,1995,11896
SC,1995,4322
SC,1995,5345
SC,1995,6430
SC,1995,2111
SC,1995,48954
SC,1995,3667
SC,1995,7654
SC,1995,4824
SC,1995,22358
SC,1995,5780
SC,1995,10805
SC,1995,2434
SC,1995,7131
SC,1995,2956
SC,1995,5733
SC,1995,9803
SC,1995,6101
SC,1995,8985
SC,1995,3017
SC,1995,4604
SC,1995,9215
SC,1995,3553
SC,1995,20856
SC,1995,14747
SC,1995,3382
SC,1995,9254
SC,1995,17749
SC,1995,16947
SC,1995,6242
SC,1995,3220
SC,1995,4904
SC,1995,3314
SC,1995,7139
SC,1995,10798
SC,1995,2467
SC,1995,4971
SC,1995,2497
SC,1995,20611
SC,1995,4604
SC,1995,2723
SC,1995,9020
SC,1995,11599
SC,1995,7567
SC,1995,1819
SC,1995,11873
SC,1995,2688
SC,1995,13519
SC,1995,2285
SC,1995,5812
SC,1995,7196
SC,1995,6780
SC,1995,8731
SC,1995,50158
SC,1995,4227
SC,1995,1915
SC,1995,6271
SC,1995,9791
SC,1995,9404
SC,1995,7744
SC,1995,3555
SC,1995,6317
SC,1995,12759
SC,1995,2871
SC,1995,1970
SC,1995,7851
SC,1995,8773
SC,1995,55263
SC,1995,3268
SC,1995,12373
SC,1995,3858
SC,1995,10659
SC,1995,25963
SC,1995,6752
SC,1995,13328
SC,1995,2819
SC,1995,6529
SC,1995,22649
SC,1995,17387
SC,1995,11218
SC,1995,19254
SC,1995,6526
SC,1995,3510
SC,1995,2729
SC,1995,37717
SC,1995,8830
SC,1995,16037
SC,1995,3910
SC,1995,24435
SC,1995,3746
SC,1995,16721
SC,1995,11972
SC,1995,21577
SC,1995,5527
SC,1995,26140
SC,1995,5155
SC,1995,6035
SC,1995,4185
SC,1995,6135
SC,1995,86941
SC,1995,5310
SC,1995,12641
SC,1995,3405
SC,1995,9434
SC,1995,2571
SC,1995,3650
SC,1995,3400
SC,1995,6046
SC,1995,6688
SC,1995,39444
SC,1995,5730
SC,1995,3792
SC,1995,37616
SC,1995,4806
SC,1995,21726
RS,1995,3763
RS,1995,17047
RS,1995,10969
RS,1995,9659
RS,1995,80673
RS,1995,5985
RS,1995,12950
RS,1995,2000
RS,1995,3025
RS,1995,6022
RS,1995,6400
RS,1995,1034
RS,1995,6881
RS,1995,11935
RS,1995,3119
RS,1995,7581
RS,1995,3275
RS,1995,12842
RS,1995,15455
RS,1995,18507
RS,1995,10000
RS,1995,8184
RS,1995,4126
RS,1995,113619
RS,1995,6023
RS,1995,7093
RS,1995,6027
RS,1995,5972
RS,1995,10960
RS,1995,2645
RS,1995,2025
RS,1995,12209
RS,1995,80347
RS,1995,2090
RS,1995,9247
RS,1995,13179
RS,1995,7158
RS,1995,2708
RS,1995,7489
RS,1995,8075
RS,1995,4604
RS,1995,4016
RS,1995,20311
RS,1995,35491
RS,1995,16145
RS,1995,89979
RS,1995,4951
RS,1995,7502
RS,1995,5942
RS,1995,60450
RS,1995,2362
RS,1995,7218
RS,1995,3132
RS,1995,7980
RS,1995,8473
RS,1995,6915
RS,1995,3962
RS,1995,28348
RS,1995,7539
RS,1995,26934
RS,1995,48906
RS,1995,21148
RS,1995,2353
RS,1995,55181
RS,1995,2371
RS,1995,8001
RS,1995,2936
RS,1995,10427
RS,1995,313210
RS,1995,3319
RS,1995,5270
RS,1995,3195
RS,1995,7620
RS,1995,13170
RS,1995,10401
RS,1995,26885
RS,1995,3944
RS,1995,4854
RS,1995,9923
RS,1995,5800
RS,1995,2778
RS,1995,4342
RS,1995,6440
RS,1995,11746
RS,1995,2963
RS,1995,9787
RS,1995,4109
RS,1995,3197
RS,1995,17356
RS,1995,5820
RS,1995,70527
RS,1995,4612
RS,1995,4346
RS,1995,3719
RS,1995,2688
RS,1995,3009
RS,1995,12651
RS,1995,39013
RS,1995,3875
RS,1995,6906
RS,1995,19719
RS,1995,21281
RS,1995,2632
RS,1995,3778
RS,1995,3287
RS,1995,78539
RS,1995,3803
RS,1995,7101
RS,1995,6967
RS,1995,9740
RS,1995,5557
RS,1995,17086
RS,1995,3499
RS,1995,2522
RS,1995,6740
RS,1995,2884
RS,1995,9856
RS,1995,19078
RS,1995,12330
RS,1995,7623
RS,1995,5035
RS,1995,25564
RS,1995,3418
RS,1995,6518
RS,1995,11454
RS,1995,2073
RS,1995,20157
RS,1995,25653
RS,1995,2630
RS,1995,3704
RS,1995,1624
RS,1995,17776
RS,1995,11552
RS,1995,3321
RS,1995,17099
RS,1995,5734
RS,1995,5124
RS,1995,5646
RS,1995,8166
RS,1995,5517
RS,1995,18166
RS,1995,74922
RS,1995,3953
RS,1995,3914
RS,1995,7177
RS,1995,2588
RS,1995,2354
RS,1995,10280
RS,1995,3330
RS,1995,2885
RS,1995,43503
RS,1995,6594
RS,1995,2532
RS,1995,4853
RS,1995,4232
RS,1995,30142
RS,1995,12646
RS,1995,4005
RS,1995,8307
RS,1995,20207
RS,1995,6681
RS,1995,1806
RS,1995,29457
RS,1995,61693
RS,1995,2522
RS,1995,8746
RS,1995,8299
RS,1995,1584
RS,1995,7030
RS,1995,5911
RS,1995,7392
RS,1995,2238
RS,1995,23958
RS,1995,6783
RS,1995,3257
RS,1995,2961
RS,1995,5215
RS,1995,2346
RS,1995,6570
RS,1995,7419
RS,1995,5748
RS,1995,1670
RS,1995,50056
RS,1995,2473
RS,1995,3614
RS,1995,6012
RS,1995,10058
RS,1995,6828
RS,1995,1924
RS,1995,13536
RS,1995,1958
RS,1995,12516
RS,1995,2480
RS,1995,3099
RS,1995,6882
RS,1995,2449
RS,1995,4438
RS,1995,3878
RS,1995,2500
RS,1995,6120
RS,1995,14491
RS,1995,16374
RS,1995,2767
RS,1995,5206
RS,1995,2273
RS,1995,3906
RS,1995,5408
RS,1995,12217
RS,1995,37776
RS,1995,6495
RS,1995,31906
RS,1995,10214
RS,1995,5234
RS,1995,6681
RS,1995,3020
RS,1995,5575
RS,1995,151147
RS,1995,14742
RS,1995,4137
RS,1995,307213
RS,1995,2747
RS,1995,4182
RS,1995,4643
RS,1995,13543
RS,1995,3571
RS,1995,16852
RS,1995,12372
RS,1995,1982
RS,1995,4595
RS,1995,2222
RS,1995,1295940
RS,1995,6808
RS,1995,2821
RS,1995,2738
RS,1995,10436
RS,1995,2071
RS,1995,6633
RS,1995,2188
RS,1995,4902
RS,1995,22640
RS,1995,2841
RS,1995,3389
RS,1995,8791
RS,1995,2399
RS,1995,15542
RS,1995,5590
RS,1995,180902
RS,1995,38431
RS,1995,3169
RS,1995,9346
RS,1995,8044
RS,1995,14576
RS,1995,10769
RS,1995,6827
RS,1995,8439
RS,1995,41484
RS,1995,2754
RS,1995,3113
RS,1995,11090
RS,1995,6954
RS,1995,14732
RS,1995,10137
RS,1995,96069
RS,1995,226787
RS,1995,5510
RS,1995,8328
RS,1995,87155
RS,1995,59756
RS,1995,2265
RS,1995,37426
RS,1995,53060
RS,1995,74003
RS,1995,2277
RS,1995,40232
RS,1995,13210
RS,1995,2059
RS,1995,15279
RS,1995,14746
RS,1995,2886
RS,1995,66160
RS,1995,2623
RS,1995,21663
RS,1995,19326
RS,1995,60271
RS,1995,5150
RS,1995,2505
RS,1995,2881
RS,1995,3137
RS,1995,2515
RS,1995,2555
RS,1995,22157
RS,1995,6770
RS,1995,2880
RS,1995,42464
RS,1995,41833
RS,1995,17222
RS,1995,7247
RS,1995,3261
RS,1995,7435
RS,1995,6809
RS,1995,8166
RS,1995,2830
RS,1995,20193
RS,1995,25104
RS,1995,7636
RS,1995,2241
RS,1995,2668
RS,1995,1493
RS,1995,7710
RS,1995,16400
RS,1995,12834
RS,1995,3824
RS,1995,6659
RS,1995,4690
RS,1995,4969
RS,1995,8608
RS,1995,3299
RS,1995,8212
RS,1995,5204
RS,1995,4537
RS,1995,2225
RS,1995,14666
RS,1995,20648
RS,1995,28847
RS,1995,15705
RS,1995,9999
RS,1995,15243
RS,1995,46120
RS,1995,25655
RS,1995,2861
RS,1995,5014
RS,1995,15225
RS,1995,19081
RS,1995,8782
RS,1995,31465
RS,1995,21862
RS,1995,2752
RS,1995,3249
RS,1995,8852
RS,1995,24083
RS,1995,3340
RS,1995,4970
RS,1995,30233
RS,1995,6637
RS,1995,6413
RS,1995,4336
RS,1995,1971
RS,1995,23826
RS,1995,2174
RS,1995,9440
RS,1995,2549
RS,1995,125823
RS,1995,56956
RS,1995,10994
RS,1995,1804
RS,1995,57481
RS,1995,18373
RS,1995,6544
RS,1995,6346
RS,1995,3620
RS,1995,4157
RS,1995,3936
RS,1995,1762
RS,1995,2570
RS,1995,4520
MS,1995,7503
MS,1995,6481
MS,1995,27473
MS,1995,7417
MS,1995,8109
MS,1995,6984
MS,1995,15476
MS,1995,41650
MS,1995,7402
MS,1995,5739
MS,1995,12081
MS,1995,8132
MS,1995,20296
MS,1995,8284
MS,1995,17146
MS,1995,11508
MS,1995,23059
MS,1995,17099
MS,1995,601661
MS,1995,3995
MS,1995,19271
MS,1995,6446
MS,1995,3674
MS,1995,12909
MS,1995,90638
MS,1995,15414
MS,1995,29036
MS,1995,12216
